"date","close","volume","open","high","low"
"2014/04/02","119.8700","7472670.0000","119.6100","120.1300","118.7510"
"2014/04/01","117.9200","3304020.0000","117.0900","118.0000","116.7820"
"2014/03/31","116.8400","3605428.0000","115.4800","116.9600","115.2800"
"2014/03/28","114.8100","2453423.0000","114.2000","115.4400","114.1200"
"2014/03/27","113.8000","2403185.0000","114.2900","114.7000","113.3000"
"2014/03/26","114.5800","3462569.0000","115.8500","116.2900","114.5800"
"2014/03/25","115.2000","3453302.0000","114.3700","115.2400","113.7900"
"2014/03/24","113.7500","3124864.0000","114.9700","115.2000","112.9300"
"2014/03/21","114.5700","10342430.0000","116.5200","117.6000","114.4100"
"2014/03/20","113.7700","2895527.0000","114.0300","114.5000","113.0000"
"2014/03/19","114.0100","2964755.0000","114.6400","115.1000","112.8400"
"2014/03/18","114.6800","2554619.0000","114.7100","115.2900","114.3400"
"2014/03/17","114.4100","3993559.0000","113.1700","114.8800","113.0500"
"2014/03/14","112.6000","4213789.0000","113.0400","114.3600","112.4200"
"2014/03/13","112.8900","5926387.0000","116.0200","116.5000","112.3200"
"2014/03/12","115.8100","3184200.0000","115.4100","115.8300","114.5090"
"2014/03/11","115.6400","3350435.0000","117.7900","117.8200","115.5000"
"2014/03/10","117.7700","2474285.0000","118.2000","118.4000","116.9000"
"2014/03/07","118.3100","2912924.0000","118.2400","118.4000","117.5980"
"2014/03/06","117.7600","1786945.0000","118.0800","118.2000","117.2600"
"2014/03/05","117.4100","2487362.0000","118.1600","118.4200","117.3300"
"2014/03/04","117.5900","3217123.0000","117.8000","118.1700","117.1500"
"2014/03/03","116.7600","3125551.0000","115.6000","117.1000","115.4450"
"2014/02/28","117.0200","3272206.0000","116.9200","117.9050","116.2000"
"2014/02/27","116.6100","2147123.0000","116.1300","116.6300","115.6500"
"2014/02/26","116.1100","2951630.0000","115.8900","116.7900","115.6100"
"2014/02/25","115.8900","2569544.0000","116.0500","116.6700","115.5600"
"2014/02/24","116.4900","3331531.0000","115.7700","117.5800","115.3016"
"2014/02/21","115.3800","3659957.0000","115.2900","116.0800","114.7200"
"2014/02/20","115.0500","3096784.0000","114.3600","115.4000","113.4700"
"2014/02/19","114.0400","4196221.0000","113.4400","115.2800","113.4100"
"2014/02/18","113.7400","2392828.0000","114.0000","114.1100","112.9618"
"2014/02/14","113.8700","3477783.0000","113.2600","114.1400","112.3700"
"2014/02/13","113.3000","2520904.0000","112.1800","113.5800","111.6900"
"2014/02/12","112.7800","3006306.0000","112.5300","112.8600","111.9700"
"2014/02/11","112.9600","3363965.0000","111.7500","113.2000","111.3900"
"2014/02/10","111.6000","4093953.0000","110.5900","111.6800","110.3300"
"2014/02/07","110.7300","3994927.0000","110.0300","111.1700","109.9900"
"2014/02/06","109.4500","3717652.0000","108.1000","109.5000","108.1000"
"2014/02/05","107.9100","6864489.0000","108.3000","108.8900","107.0000"
"2014/02/04","109.1000","9759578.0000","108.3700","110.0200","107.5000"
"2014/02/03","110.1600","5261964.0000","114.1100","114.7400","110.1100"
"2014/01/31","114.0200","3481971.0000","112.9800","114.9300","112.3700"
"2014/01/30","114.6800","3210796.0000","113.9800","115.2700","113.6500"
"2014/01/29","113.2700","3881152.0000","113.0600","114.0500","112.4300"
"2014/01/28","113.8600","3662142.0000","113.5900","113.9300","112.9900"
"2014/01/27","113.7900","7665037.0000","111.8800","114.8100","111.5700"
"2014/01/24","111.8000","5128653.0000","114.0200","114.3500","111.7700"
"2014/01/23","114.8400","4086370.0000","115.0800","115.9200","114.4900"
"2014/01/22","116.1200","5042753.0000","117.4900","118.2000","115.4500"
"2014/01/21","114.9900","4737183.0000","114.8400","115.9800","114.4600"
"2014/01/17","114.2100","4284303.0000","113.6900","114.4700","113.6500"
"2014/01/16","114.2200","2653095.0000","113.8800","114.3900","113.5900"
"2014/01/15","114.0700","2271771.0000","112.5700","114.2800","112.5520"
"2014/01/14","112.6300","3430520.0000","112.6700","113.4100","112.1200"
"2014/01/13","112.8000","3259450.0000","113.2600","114.3500","112.6200"
"2014/01/10","113.8300","2248228.0000","114.2500","114.7100","113.0000"
"2014/01/09","113.7100","2123215.0000","114.0700","114.2300","113.0500"
"2014/01/08","113.6500","3141363.0000","112.9400","113.9400","112.5600"
"2014/01/07","113.5100","2500256.0000","113.1200","113.9700","112.9000"
"2014/01/06","112.7900","2956805.0000","113.3800","113.8400","112.1600"
"2014/01/03","112.9000","2314891.0000","112.9500","113.5100","112.7300"
"2014/01/02","112.4900","2649518.0000","112.9000","113.2100","112.3100"
"2013/12/31","113.8000","2103219.0000","113.1600","113.9400","113.0800"
"2013/12/30","112.7300","1614924.0000","112.9000","112.9000","112.1000"
"2013/12/27","112.8000","1593890.0000","112.8500","113.0400","112.4400"
"2013/12/26","112.6900","2449388.0000","111.6100","112.7600","111.5600"
"2013/12/24","111.4700","747902.0000","110.8000","111.6000","110.6840"
"2013/12/23","110.8200","1967516.0000","111.4200","111.4700","110.5700"
"2013/12/20","110.6600","4543904.0000","109.2200","111.1300","109.0700"
"2013/12/19","109.5000","2927447.0000","109.6300","109.9900","109.1900"
"2013/12/18","109.8100","3715843.0000","108.0000","109.8500","106.9500"
"2013/12/17","107.6200","3451730.0000","108.9900","109.1300","107.3800"
"2013/12/16","108.5300","3276715.0000","107.8100","109.1200","107.5000"
"2013/12/13","107.3500","4519601.0000","106.1600","107.8900","105.9000"
"2013/12/12","108.0900","3651424.0000","108.5000","108.9300","107.3600"
"2013/12/11","108.6600","3455907.0000","111.0800","111.2000","108.6500"
"2013/12/10","110.9800","2809604.0000","110.6700","111.6100","110.0900"
"2013/12/09","111.1800","2803044.0000","111.0500","111.5500","110.7100"
"2013/12/06","111.1200","2430553.0000","110.2400","111.2000","110.0700"
"2013/12/05","109.0500","2023989.0000","108.0900","109.5800","108.0900"
"2013/12/04","108.9400","2511001.0000","109.3400","109.5600","107.9850"
"2013/12/03","109.6900","3294192.0000","109.9200","110.5300","109.2590"
"2013/12/02","110.3100","2091251.0000","111.1700","111.4000","110.1100"
"2013/11/29","110.8600","1301030.0000","111.3000","111.6100","110.7000"
"2013/11/27","111.5100","1770513.0000","111.2300","111.9000","111.0800"
"2013/11/26","110.9400","2825924.0000","110.4100","111.5000","110.2500"
"2013/11/25","110.3100","2047616.0000","110.9500","110.9900","110.0900"
"2013/11/22","110.2000","2467325.0000","109.7400","110.3300","109.2300"
"2013/11/21","109.7700","1964099.0000","109.1200","109.8500","108.9900"
"2013/11/20","108.8300","2239919.0000","109.3000","109.6700","108.6000"
"2013/11/19","109.1000","1877692.0000","108.9200","109.4900","108.8010"
"2013/11/18","109.1300","2415217.0000","108.6000","109.9100","108.6000"
"2013/11/15","108.5900","2974350.0000","108.8200","109.0000","108.1900"
"2013/11/14","108.6900","2561018.0000","108.5000","108.9700","107.4802"
"2013/11/13","107.4600","2797564.0000","106.5500","107.5400","106.0200"
"2013/11/12","107.4500","3004442.0000","107.8900","107.9700","107.1500"
"2013/11/11","108.0800","2409730.0000","108.5400","108.6000","107.7800"
"2013/11/08","108.5500","2950893.0000","107.0100","108.5900","106.7900"
"2013/11/07","107.2700","2536017.0000","108.7800","109.2700","107.0900"
"2013/11/06","108.6700","3160107.0000","108.2300","108.9800","108.1000"
"2013/11/05","107.6800","2289572.0000","107.5900","108.2600","106.7131"
"2013/11/04","107.9800","2293696.0000","108.3100","108.4400","107.4800"
"2013/11/01","107.5100","2511016.0000","106.4500","107.7300","106.4050"
"2013/10/31","106.2500","2963762.0000","105.9000","107.2400","105.7300"
"2013/10/30","105.9500","2031417.0000","106.5900","107.2300","105.6800"
"2013/10/29","106.4200","2246485.0000","106.0200","106.4500","105.7600"
"2013/10/28","105.9900","3262746.0000","107.0900","107.2400","105.9100"
"2013/10/25","107.5200","2732506.0000","106.9100","107.5300","106.5300"
"2013/10/24","107.0600","2654748.0000","107.3500","107.4900","106.2100"
"2013/10/23","106.3900","3355020.0000","106.2000","106.9200","105.6600"
"2013/10/22","106.1300","5832203.0000","107.6200","108.5600","105.0700"
"2013/10/21","107.6200","2878650.0000","107.9000","107.9400","106.9500"
"2013/10/18","107.7400","2708197.0000","108.0800","108.4400","107.0600"
"2013/10/17","108.0200","2069450.0000","105.9800","108.1600","105.9800"
"2013/10/16","106.4300","3246237.0000","106.5100","107.1400","105.9700"
"2013/10/15","105.8000","2710229.0000","106.8200","106.9100","105.7700"
"2013/10/14","106.9000","2435280.0000","106.0300","107.0700","105.6800"
"2013/10/11","107.0100","3201639.0000","105.6800","107.0300","105.3650"
"2013/10/10","105.9200","3419521.0000","104.3700","105.9200","103.9800"
"2013/10/09","102.8400","3548606.0000","103.0000","103.3900","102.2100"
"2013/10/08","102.7600","2200502.0000","104.0100","104.4750","102.7300"
"2013/10/07","104.0300","2164098.0000","103.4400","104.7500","103.0000"
"2013/10/04","104.2700","2111454.0000","103.7700","104.6200","103.3000"
"2013/10/03","103.6900","4264751.0000","104.8300","104.9750","102.7300"
"2013/10/02","104.9800","5604492.0000","106.7400","106.7600","104.5500"
"2013/10/01","107.3800","4995250.0000","108.0800","108.4800","106.3500"
"2013/09/30","107.8200","3332964.0000","108.8600","109.0100","107.5000"
"2013/09/27","109.3600","1846821.0000","108.9900","109.5700","108.3000"
"2013/09/26","109.6600","2577338.0000","109.6700","110.3800","109.1100"
"2013/09/25","109.2600","2458029.0000","109.8600","110.8900","109.2300"
"2013/09/24","110.0000","2449489.0000","109.5500","110.6000","109.1000"
"2013/09/23","109.4200","3095869.0000","109.6800","110.8400","109.1000"
"2013/09/20","109.5800","5758373.0000","112.0000","112.1900","109.5800"
"2013/09/19","112.0000","3094684.0000","111.5200","112.4600","111.3400"
"2013/09/18","111.0100","3718707.0000","110.1000","111.0900","108.9100"
"2013/09/17","110.3900","3361365.0000","109.6000","111.4700","109.4900"
"2013/09/16","109.7000","2835706.0000","109.5300","110.0000","109.0500"
"2013/09/13","108.3900","2219110.0000","108.0100","108.3900","107.4000"
"2013/09/12","107.8300","3514013.0000","107.8000","109.1300","107.6500"
"2013/09/11","107.8300","3121323.0000","106.7700","107.8300","106.4150"
"2013/09/10","106.2600","2881109.0000","105.2500","106.4100","105.0000"
"2013/09/09","104.4800","2194428.0000","103.5400","104.8000","103.5400"
"2013/09/06","103.2300","2444100.0000","104.1200","104.3980","102.1800"
"2013/09/05","103.6800","1672658.0000","103.2300","104.1300","102.8400"
"2013/09/04","103.3600","2567888.0000","102.4400","103.4100","102.0600"
"2013/09/03","102.6600","4633473.0000","101.1000","103.1300","101.0900"
"2013/08/30","100.1000","2492491.0000","100.7300","100.7900","99.7300"
"2013/08/29","100.4600","2323452.0000","99.7300","100.8950","99.5000"
"2013/08/28","99.9800","2397205.0000","99.7900","100.3750","99.7100"
"2013/08/27","99.9400","3090147.0000","101.2100","101.8200","99.7000"
"2013/08/26","102.3000","1658516.0000","102.9000","103.4789","102.3000"
"2013/08/23","102.8000","2608836.0000","103.0000","103.7500","102.6500"
"2013/08/22","102.9600","2703350.0000","102.0900","104.0000","101.6500"
"2013/08/21","101.7000","3074983.0000","102.2000","102.4800","101.2100"
"2013/08/20","102.4000","2961844.0000","102.6300","102.9400","101.9020"
"2013/08/19","102.6300","2222878.0000","102.8300","103.4300","102.5300"
"2013/08/16","103.0800","3318539.0000","102.9600","103.7188","102.7200"
"2013/08/15","102.9900","2747329.0000","103.9600","104.1750","102.6800"
"2013/08/14","105.0600","2146874.0000","106.2800","106.6500","104.9300"
"2013/08/13","106.8000","2625475.0000","105.8200","107.3900","105.3500"
"2013/08/12","105.5400","2246586.0000","105.1300","105.7200","104.9100"
"2013/08/09","105.6200","1907163.0000","106.0600","106.4900","104.9800"
"2013/08/08","106.2600","2100374.0000","106.5700","107.1600","105.6100"
"2013/08/07","106.0300","2368986.0000","104.9000","106.2100","104.7000"
"2013/08/06","105.2000","3323516.0000","106.4500","106.4500","104.7740"
"2013/08/05","106.6400","3004445.0000","107.3400","107.3800","106.5950"
"2013/08/02","107.7700","3264382.0000","107.0600","107.8600","106.5900"
"2013/08/01","107.1800","3014792.0000","106.4200","107.8500","106.4200"
"2013/07/31","105.5700","3157093.0000","105.7700","106.5500","105.3300"
"2013/07/30","105.5700","2960534.0000","105.5000","106.0100","104.9700"
"2013/07/29","105.0700","2318761.0000","104.4200","105.2100","104.3300"
"2013/07/26","104.9700","2644073.0000","104.3800","105.0600","103.9811"
"2013/07/25","104.7900","3339480.0000","105.0800","105.0900","103.8900"
"2013/07/24","104.9900","4182054.0000","105.4700","105.5000","103.7600"
"2013/07/23","105.1200","5389366.0000","103.3000","105.6600","103.0300"
"2013/07/22","102.1100","3025053.0000","103.5300","103.5300","102.0200"
"2013/07/19","102.4800","3271453.0000","101.4200","102.5000","101.2000"
"2013/07/18","101.3400","2703584.0000","100.9400","101.4800","100.7400"
"2013/07/17","100.8600","2516926.0000","100.8200","101.0000","100.4100"
"2013/07/16","99.9900","2303897.0000","100.1100","100.6600","99.8500"
"2013/07/15","100.2400","2893619.0000","100.0800","100.5000","99.7200"
"2013/07/12","99.8300","4730169.0000","99.6100","100.7000","99.0200"
"2013/07/11","99.6900","3736798.0000","98.9300","99.7800","98.8200"
"2013/07/10","97.7900","3143805.0000","98.0100","98.1000","97.3800"
"2013/07/09","98.0200","3379358.0000","97.7700","98.5300","97.5600"
"2013/07/08","96.9800","2892955.0000","97.0500","97.7700","96.8000"
"2013/07/05","96.5300","2655906.0000","95.5000","96.6300","95.4200"
"2013/07/03","94.7300","1742506.0000","93.5500","95.1100","93.1200"
"2013/07/02","93.8000","3696459.0000","94.7100","95.1100","93.4900"
"2013/07/01","94.7400","3890999.0000","93.3100","95.2300","93.3100"
"2013/06/28","92.9400","4584687.0000","93.2200","93.8400","92.4200"
"2013/06/27","93.5100","4421655.0000","93.3700","93.5900","92.7100"
"2013/06/26","92.9800","2546510.0000","92.6300","93.3800","92.1400"
"2013/06/25","91.7800","3184380.0000","92.1300","92.4400","91.3300"
"2013/06/24","91.4900","3856866.0000","91.2700","92.4700","90.3000"
"2013/06/21","92.1800","5731476.0000","92.9200","93.0500","91.3600"
"2013/06/20","92.3500","3758570.0000","93.2400","93.4700","92.2000"
"2013/06/19","94.1800","3407330.0000","96.0500","96.4000","94.1800"
"2013/06/18","96.1700","3084449.0000","94.9500","96.4200","94.9500"
"2013/06/17","94.9800","3006120.0000","94.9700","95.8400","94.6800"
"2013/06/14","94.0200","2235369.0000","94.3400","94.8500","93.6500"
"2013/06/13","94.2900","4092120.0000","92.8200","94.4600","92.1900"
"2013/06/12","92.6800","2545815.0000","94.6000","94.8400","92.4700"
"2013/06/11","93.6800","2627649.0000","93.3200","94.6300","92.8800"
"2013/06/10","94.1400","3479697.0000","94.5900","94.8200","93.9500"
"2013/06/07","94.5000","4809105.0000","93.7200","94.6200","91.7800"
"2013/06/06","92.7500","4648510.0000","92.9100","93.1400","91.8400"
"2013/06/05","93.0100","3793739.0000","93.9400","94.0300","92.8700"
"2013/06/04","94.2800","3433649.0000","94.9200","95.4200","93.6400"
"2013/06/03","95.2300","4368992.0000","95.1600","95.7500","94.0110"
"2013/05/31","94.9000","4237362.0000","95.6300","96.6100","94.9000"
"2013/05/30","95.9600","3701475.0000","95.4400","96.5100","95.2000"
"2013/05/29","95.1200","3171482.0000","95.3900","95.6300","94.8100"
"2013/05/28","95.9700","3431033.0000","95.9400","96.6200","95.5000"
"2013/05/24","95.0400","2615508.0000","95.0000","95.2700","94.1900"
"2013/05/23","95.4900","3270609.0000","95.3800","95.9700","94.9300"
"2013/05/22","96.2500","4320825.0000","97.6000","98.1800","96.1100"
"2013/05/21","97.5500","2791814.0000","97.5600","98.1500","97.2200"
"2013/05/20","97.2300","2625234.0000","97.0400","97.7200","96.9400"
"2013/05/17","97.3500","4209315.0000","95.2800","97.4100","94.8700"
"2013/05/16","95.1700","2939497.0000","95.5100","95.8286","95.0500"
"2013/05/15","95.8100","3042629.0000","95.4700","95.8800","94.7900"
"2013/05/14","95.9300","3567076.0000","94.9700","95.9670","94.9700"
"2013/05/13","94.9500","1963983.0000","95.0300","95.3175","94.7700"
"2013/05/10","95.2500","2528995.0000","94.9100","95.2500","94.5700"
"2013/05/09","94.7600","3633283.0000","94.5100","95.5850","94.3201"
"2013/05/08","94.3800","2606155.0000","93.7500","94.3800","93.5900"
"2013/05/07","93.8700","2527045.0000","93.5900","93.9000","93.2700"
"2013/05/06","93.4900","2063332.0000","92.9500","93.8300","92.8000"
"2013/05/03","93.1100","3088125.0000","92.7300","93.4800","92.4300"
"2013/05/02","91.7500","2725272.0000","91.2900","92.1900","91.2900"
"2013/05/01","91.0500","3982145.0000","91.0400","91.6500","90.9200"
"2013/04/30","91.2900","4180000.0000","92.1000","92.2300","91.0400"
"2013/04/29","91.6200","2993581.0000","91.2700","91.7900","90.6200"
"2013/04/26","91.1500","2927372.0000","92.0300","92.2100","91.1300"
"2013/04/25","92.1100","3592097.0000","92.4000","93.1900","92.0000"
"2013/04/24","92.0000","4228059.0000","92.7300","93.0700","91.8200"
"2013/04/23","92.8900","6504823.0000","93.3000","94.2500","90.6500"
"2013/04/22","93.6300","3133138.0000","93.2200","94.0600","92.5400"
"2013/04/19","93.2200","3784402.0000","91.7200","93.2900","91.7200"
"2013/04/18","91.5500","4387739.0000","92.9100","93.1100","91.2500"
"2013/04/17","92.8500","3532354.0000","93.7900","93.8900","92.4100"
"2013/04/16","94.5100","2843898.0000","94.4000","94.8200","93.7200"
"2013/04/15","93.5200","3956277.0000","95.3700","95.4800","93.5000"
"2013/04/12","95.6900","2539771.0000","95.6300","95.6900","95.1700"
"2013/04/11","95.8200","3908865.0000","95.5200","95.8400","95.1700"
"2013/04/10","95.1800","3780180.0000","94.7200","95.6990","94.6400"
"2013/04/09","94.4500","3181802.0000","93.9400","94.5800","93.3800"
"2013/04/08","93.7100","2386312.0000","92.8400","93.7200","92.4200"
"2013/04/05","92.6400","2564735.0000","92.0000","92.7500","91.9000"
"2013/04/04","93.1600","3029235.0000","93.3700","93.8000","92.9550"
"2013/04/03","93.2000","4407865.0000","93.1500","93.9700","93.0100"
"2013/04/02","92.9900","2586308.0000","93.1500","93.5400","92.8500"
"2013/04/01","92.9200","2545114.0000","93.1600","93.4100","92.7000"
"2013/03/28","93.4300","4047155.0000","93.1000","93.7300","93.0100"
"2013/03/27","92.6100","2443184.0000","92.3400","92.7600","91.2900"
"2013/03/26","92.6500","3004195.0000","93.2800","93.4800","92.5400"
"2013/03/25","92.8000","2353673.0000","93.7800","94.0000","92.3300"
"2013/03/22","93.5900","3182337.0000","92.7900","93.6400","92.6000"
"2013/03/21","92.4300","2222323.0000","93.0100","93.3100","92.2800"
"2013/03/20","93.4500","3010905.0000","93.8200","94.0000","93.3500"
"2013/03/19","93.1100","3701050.0000","93.0000","93.6600","92.4800"
"2013/03/18","92.7700","2980681.0000","92.9700","93.5800","92.6200"
"2013/03/15","93.2800","5582463.0000","93.3000","93.5000","93.0000"
"2013/03/14","93.4500","3274467.0000","93.3800","93.4500","92.9700"
"2013/03/13","93.0800","3825745.0000","93.1900","93.4300","92.7100"
"2013/03/12","93.1400","3027361.0000","92.8600","93.2400","92.2500"
"2013/03/11","92.9100","2569315.0000","92.1600","93.1000","91.9100"
"2013/03/08","92.0700","3121060.0000","92.0300","92.9100","91.8900"
"2013/03/07","91.7100","2526738.0000","91.2000","91.8900","91.1800"
"2013/03/06","91.0700","2566093.0000","91.5900","91.8600","90.9000"
"2013/03/05","91.0200","3362772.0000","89.6900","91.2900","89.5100"
"2013/03/04","89.1300","3145358.0000","89.5400","89.7100","88.4900"
"2013/03/01","90.1300","2707849.0000","90.2600","90.7500","89.2800"
"2013/02/28","90.5500","3838807.0000","90.7400","91.3200","90.2300"
"2013/02/27","90.5700","3363544.0000","89.1000","90.7600","88.4100"
"2013/02/26","89.2000","2607059.0000","89.0100","89.5300","88.6699"
"2013/02/25","88.3700","4001867.0000","90.9000","90.9500","88.3700"
"2013/02/22","90.4900","3649695.0000","89.8900","90.4900","89.6700"
"2013/02/21","89.4100","3784861.0000","89.7800","89.8100","88.5200"
"2013/02/20","90.1600","3019882.0000","91.0200","91.1945","90.1100"
"2013/02/19","91.0200","4422322.0000","91.0300","91.5100","90.6300"
"2013/02/15","90.7800","4420451.0000","90.0500","90.7800","89.8500"
"2013/02/14","89.6900","3629302.0000","89.2300","90.0000","88.8000"
"2013/02/13","89.5000","3575261.0000","89.8200","89.8200","89.0000"
"2013/02/12","89.9800","3314605.0000","89.8000","90.0800","89.5500"
"2013/02/11","89.6100","3078792.0000","90.0700","90.3200","89.3600"
"2013/02/08","90.0900","3849368.0000","90.1000","90.8900","89.7500"
"2013/02/07","89.9500","3780668.0000","89.5400","89.9500","88.6100"
"2013/02/06","89.3700","3344674.0000","88.6600","89.5300","88.6600"
"2013/02/05","89.2600","5106334.0000","90.2600","90.6000","89.0500"
"2013/02/04","89.5400","5894156.0000","90.4300","90.7500","89.1800"
"2013/02/01","89.8400","6761350.0000","87.9900","90.1100","87.9900"
"2013/01/31","87.5700","5744646.0000","88.5900","89.1000","87.5700"
"2013/01/30","89.1000","4479555.0000","89.6200","89.7200","89.0200"
"2013/01/29","89.7600","4369624.0000","89.8100","89.8600","89.1100"
"2013/01/28","89.8000","4447673.0000","89.9300","90.0000","89.3500"
"2013/01/25","89.7900","4544643.0000","88.8600","89.8100","88.8600"
"2013/01/24","88.9200","5352000.0000","88.0100","88.9600","87.5300"
"2013/01/23","88.0700","3959857.0000","87.2900","88.3800","86.8100"
"2013/01/22","87.4700","4117083.0000","86.6300","87.5000","86.3400"
"2013/01/18","86.9500","4217801.0000","86.7100","87.3600","86.2400"
"2013/01/17","86.4000","3430738.0000","86.0800","86.5999","85.5900"
"2013/01/16","85.5700","2447270.0000","85.5400","85.8100","85.1500"
"2013/01/15","85.9600","2758725.0000","85.1800","86.1300","84.9100"
"2013/01/14","85.8000","3125319.0000","85.2500","85.9700","85.2500"
"2013/01/11","85.1800","2983535.0000","84.8700","85.4900","84.6500"
"2013/01/10","84.9700","3541453.0000","85.0000","85.0200","84.3600"
"2013/01/09","84.5500","3769800.0000","83.9400","85.3100","83.8300"
"2013/01/08","83.5500","4830949.0000","84.3900","84.7100","83.2500"
"2013/01/07","84.5700","3378480.0000","84.5400","84.9900","84.3700"
"2013/01/04","84.9800","3856076.0000","84.4700","84.9900","84.0700"
"2013/01/03","84.3100","3786599.0000","83.7500","84.4600","83.4100"
"2013/01/02","84.0000","4485537.0000","83.4300","84.0000","83.1100"
"2012/12/31","82.0100","3679717.0000","80.5100","82.2540","80.2800"
"2012/12/28","80.8100","2212410.0000","81.5200","81.8200","80.6800"
"2012/12/27","82.0700","2953334.0000","82.1600","82.4500","81.1340"
"2012/12/26","82.1100","2179787.0000","82.3400","82.4400","81.6000"
"2012/12/24","82.2400","1213433.0000","82.5900","82.8000","82.1300"
"2012/12/21","82.5400","7169710.0000","82.3700","82.8700","81.4000"
"2012/12/20","83.1700","4136133.0000","83.1100","83.6400","82.6700"
"2012/12/19","83.0300","7464854.0000","82.2200","83.5700","81.9000"
"2012/12/18","82.2300","6035772.0000","80.1000","82.4600","79.9000"
"2012/12/17","79.9900","5786117.0000","80.1300","80.2600","79.5000"
"2012/12/14","79.9800","4672504.0000","79.9800","80.7500","79.8300"
"2012/12/13","80.3700","4064587.0000","81.2200","81.3800","80.1900"
"2012/12/12","81.0000","3674233.0000","81.7800","81.9100","80.6500"
"2012/12/11","81.1900","3744990.0000","81.4500","81.6600","80.9500"
"2012/12/10","81.0100","2841115.0000","80.9900","81.3300","80.8100"
"2012/12/07","80.9900","3774808.0000","81.0400","81.3600","80.2800"
"2012/12/06","80.8700","3156667.0000","80.3000","80.9000","79.9300"
"2012/12/05","80.2300","4158716.0000","80.3400","80.7500","79.3400"
"2012/12/04","80.1400","3912094.0000","79.9700","80.7200","79.5500"
"2012/12/03","79.8000","3313423.0000","80.7300","81.3500","79.7400"
"2012/11/30","80.1100","7835448.0000","79.9600","80.3600","79.6200"
"2012/11/29","79.7600","4204068.0000","79.8600","80.2000","79.1100"
"2012/11/28","79.8000","4268218.0000","78.5000","80.0000","78.3700"
"2012/11/27","78.8300","5260862.0000","78.4400","79.0000","77.9000"
"2012/11/26","78.6800","2940319.0000","77.7700","78.7600","77.7700"
"2012/11/23","78.6100","1426206.0000","77.8200","78.6600","77.6150"
"2012/11/21","77.3300","2911411.0000","76.8100","77.8400","76.4600"
"2012/11/20","76.6900","2818371.0000","76.2200","76.8150","75.9200"
"2012/11/19","76.5800","3814820.0000","76.0800","76.7300","75.6000"
"2012/11/16","75.2500","4284428.0000","74.9700","75.6900","74.4700"
"2012/11/15","74.8400","3625495.0000","74.8700","75.3300","74.5500"
"2012/11/14","74.6500","4274313.0000","76.7900","76.7980","74.4400"
"2012/11/13","77.0000","3729549.0000","76.3800","77.7900","76.2600"
"2012/11/12","76.9500","3057122.0000","76.1700","77.1900","75.7600"
"2012/11/09","75.8400","3855044.0000","76.0100","76.6000","75.6400"
"2012/11/08","76.1600","3399708.0000","77.4400","77.7000","76.1500"
"2012/11/07","77.6800","5179488.0000","79.1600","79.1600","76.9100"
"2012/11/06","79.9700","4598067.0000","78.0600","80.2600","77.9000"
"2012/11/05","77.9000","3514976.0000","78.0000","78.3300","77.7100"
"2012/11/02","78.0700","4894390.0000","79.2900","79.9000","78.0300"
"2012/11/01","79.0600","6020584.0000","78.4600","80.3900","78.1200"
"2012/10/31","78.1600","4094801.0000","79.1800","79.1800","77.8500"
"2012/10/26","78.2000","4323534.0000","77.4500","78.4350","77.2900"
"2012/10/25","77.2900","4529253.0000","78.2400","78.6000","77.0200"
"2012/10/24","77.9000","5717047.0000","77.6000","78.3100","76.7900"
"2012/10/23","77.0700","6584981.0000","76.5100","78.5000","76.3500"
"2012/10/22","77.8300","3657093.0000","77.6500","78.8500","77.3200"
"2012/10/19","77.9900","4107452.0000","78.8200","79.1400","77.6400"
"2012/10/18","79.2300","3316973.0000","78.3300","79.3600","78.0500"
"2012/10/17","78.5400","3610816.0000","77.7300","78.7700","77.5200"
"2012/10/16","77.6000","2895833.0000","76.6800","77.7100","76.4000"
"2012/10/15","76.1500","2854477.0000","76.1300","76.5500","75.8800"
"2012/10/12","75.9600","4291277.0000","76.0000","76.3300","75.6900"
"2012/10/11","76.0500","4408053.0000","76.5200","77.1500","76.0400"
"2012/10/10","76.0200","4991334.0000","77.2000","77.3900","75.8500"
"2012/10/09","77.3300","4116073.0000","78.2100","78.4900","77.3300"
"2012/10/08","78.3700","1960976.0000","78.1900","78.5300","77.7800"
"2012/10/05","78.5100","2721962.0000","79.1000","79.2700","78.1800"
"2012/10/04","78.5300","2933048.0000","78.9300","79.2300","78.4400"
"2012/10/03","78.5600","3673141.0000","78.5700","78.7600","77.9300"
"2012/10/02","78.3900","2960224.0000","78.5800","78.9900","77.9800"
"2012/10/01","78.3500","3519926.0000","78.5600","79.3700","78.1800"
"2012/09/28","78.2900","6062537.0000","77.4800","78.4100","76.9250"
"2012/09/27","78.3500","4761791.0000","78.8500","79.0000","77.9600"
"2012/09/26","78.5300","4675458.0000","78.9000","79.0600","78.3100"
"2012/09/25","78.7700","5454054.0000","80.0900","80.2400","78.6800"
"2012/09/24","80.0300","3639883.0000","80.4300","80.4300","79.4300"
"2012/09/21","80.7500","12715140.0000","81.1900","81.3500","80.2200"
"2012/09/20","80.9200","5668054.0000","81.3900","81.5000","80.1800"
"2012/09/19","81.7200","4076715.0000","81.3600","81.7800","80.3000"
"2012/09/18","81.4800","4098520.0000","81.5800","82.0000","81.0900"
"2012/09/17","82.1500","3713139.0000","82.3800","82.5600","81.8100"
"2012/09/14","82.4500","7444905.0000","81.0000","82.5000","80.6800"
